"dog_id" "context_id" "day_since_arrival" "behaviour_code_name" "behaviour_code_number" "behaviour_code_colour"
2 5 84 "[RE] Relaxed" 1 1
2 6 84 "[RE] Relaxed" 1 1
2 7 84 NA NA NA
2 8 84 "[RE] Relaxed" 1 1
2 1 85 NA NA NA
2 2 85 NA NA NA
2 3 85 NA NA NA
2 4 85 NA NA NA
2 5 85 NA NA NA
2 6 85 NA NA NA
2 7 85 NA NA NA
2 8 85 NA NA NA
2 1 86 NA NA NA
2 2 86 NA NA NA
2 3 86 "[FR] Friendly" 1 1
2 4 86 NA NA NA
2 5 86 "[RE] Relaxed" 1 1
2 6 86 "[RE] Relaxed" 1 1
2 7 86 NA NA NA
2 8 86 "[RE] Relaxed" 1 1
2 1 87 NA NA NA
2 2 87 NA NA NA
2 3 87 "[FR] Friendly" 1 1
2 4 87 NA NA NA
2 5 87 "[RE] Relaxed" 1 1
2 6 87 "[RE] Relaxed" 1 1
2 7 87 "[PL] Playful" 2 1
2 8 87 "[RE] Relaxed" 1 1
2 1 88 NA NA NA
2 2 88 NA NA NA
2 3 88 NA NA NA
2 4 88 "[RE] Relaxed" 1 1
2 5 88 NA NA NA
2 6 88 "[RE] Relaxed" 1 1
2 7 88 NA NA NA
2 8 88 NA NA NA
2 1 89 NA NA NA
2 2 89 NA NA NA
2 3 89 "[FR] Friendly" 1 1
2 4 89 "[RE] Relaxed" 1 1
2 5 89 "[RE] Relaxed" 1 1
2 6 89 "[RE] Relaxed" 1 1
2 7 89 "[RE] Relaxed" 1 1
2 8 89 "[RE] Relaxed" 1 1
2 1 90 "[FR] Friendly" 1 1
2 2 90 NA NA NA
2 3 90 "[EX] Excitable" 2 1
2 4 90 "[UAV] Uncomfortable Avoids" 5 2
2 5 90 "[ST] Stressed" 4 1
2 6 90 "[EX] Excitable" 2 1
2 7 90 NA NA NA
2 8 90 "[RE] Relaxed" 1 1
2 1 91 NA NA NA
2 2 91 NA NA NA
2 3 91 "[FR] Friendly" 1 1
2 4 91 "[RE] Relaxed" 1 1
2 5 91 "[ST+] Stressed+" 5 2
2 6 91 "[RE] Relaxed" 1 1
2 7 91 "[PL] Playful" 2 1
2 8 91 "[RE] Relaxed" 1 1
2 1 92 NA NA NA
2 2 92 NA NA NA
2 3 92 "[EX] Excitable" 2 1
2 4 92 "[ST] Stressed" 4 1
2 5 92 "[ST] Stressed" 4 1
2 6 92 "[UN] Unsure" 4 1
2 7 92 "[PL] Playful" 2 1
2 8 92 "[EQ] Eats Quickly" 6 2
2 1 93 NA NA NA
2 2 93 NA NA NA
2 3 93 "[FR] Friendly" 1 1
2 4 93 "[RE] Relaxed" 1 1
2 5 93 "[ST] Stressed" 4 1
2 6 93 "[RE] Relaxed" 1 1
2 7 93 "[RE] Relaxed" 1 1
2 8 93 "[RE] Relaxed" 1 1
2 1 94 NA NA NA
2 2 94 "[FR] Friendly" 1 1
2 3 94 "[FR] Friendly" 1 1
2 4 94 "[RE] Relaxed" 1 1
2 5 94 "[ST] Stressed" 4 1
2 6 94 "[RE] Relaxed" 1 1
2 7 94 "[OB] Obsessive" 4 2
2 8 94 "[RE] Relaxed" 1 1
2 1 95 "[PL] Playful" 2 1
2 2 95 NA NA NA
2 3 95 "[FR] Friendly" 1 1
2 4 95 NA NA NA
2 5 95 "[ST] Stressed" 4 1
2 6 95 "[RE] Relaxed" 1 1
2 7 95 NA NA NA
2 8 95 "[RE] Relaxed" 1 1
2 1 96 NA NA NA
2 2 96 NA NA NA
2 3 96 "[FR] Friendly" 1 1
2 4 96 "[RE] Relaxed" 1 1
2 5 96 "[RE] Relaxed" 1 1
2 6 96 "[RE] Relaxed" 1 1
2 7 96 "[PL] Playful" 2 1
2 8 96 "[RE] Relaxed" 1 1
2 1 97 NA NA NA
2 2 97 NA NA NA
2 3 97 "[FR] Friendly" 1 1
2 4 97 NA NA NA
2 5 97 "[VO] Vocal" 2 1
2 6 97 "[RE] Relaxed" 1 1
2 7 97 "[RE] Relaxed" 1 1
2 8 97 "[RE] Relaxed" 1 1
2 1 98 NA NA NA
2 2 98 NA NA NA
2 3 98 "[FR] Friendly" 1 1
2 4 98 NA NA NA
2 5 98 "[VO] Vocal" 2 1
2 6 98 "[RE] Relaxed" 1 1
2 7 98 "[RE] Relaxed" 1 1
2 8 98 "[RE] Relaxed" 1 1
2 1 99 "[RDA] React to Dogs Aggressive" 16 3
2 2 99 NA NA NA
2 3 99 "[EX] Excitable" 2 1
2 4 99 "[RE] Relaxed" 1 1
2 5 99 "[ST] Stressed" 4 1
2 6 99 "[EX] Excitable" 2 1
2 7 99 NA NA NA
2 8 99 "[RE] Relaxed" 1 1
2 1 100 NA NA NA
2 2 100 "[FR] Friendly" 1 1
2 3 100 "[FR] Friendly" 1 1
2 4 100 "[RE] Relaxed" 1 1
2 5 100 "[ST] Stressed" 4 1
2 6 100 "[RE] Relaxed" 1 1
2 7 100 "[PL] Playful" 2 1
2 8 100 "[RE] Relaxed" 1 1
2 1 101 NA NA NA
2 2 101 NA NA NA
2 3 101 NA NA NA
2 4 101 NA NA NA
2 5 101 NA NA NA
2 6 101 NA NA NA
2 7 101 NA NA NA
2 8 101 NA NA NA
2 1 102 NA NA NA
2 2 102 NA NA NA
2 3 102 NA NA NA
2 4 102 NA NA NA
2 5 102 NA NA NA
2 6 102 NA NA NA
2 7 102 NA NA NA
2 8 102 NA NA NA
2 1 103 NA NA NA
2 2 103 NA NA NA
2 3 103 NA NA NA
2 4 103 NA NA NA
2 5 103 NA NA NA
2 6 103 NA NA NA
2 7 103 NA NA NA
2 8 103 NA NA NA
2 1 104 NA NA NA
2 2 104 NA NA NA
2 3 104 NA NA NA
2 4 104 NA NA NA
2 5 104 NA NA NA
2 6 104 NA NA NA
2 7 104 NA NA NA
2 8 104 NA NA NA
2 1 105 NA NA NA
2 2 105 "[FR] Friendly" 1 1
2 3 105 "[FR] Friendly" 1 1
2 4 105 NA NA NA
2 5 105 "[RE] Relaxed" 1 1
2 6 105 "[RE] Relaxed" 1 1
2 7 105 NA NA NA
2 8 105 "[RE] Relaxed" 1 1
2 1 106 NA NA NA
2 2 106 NA NA NA
2 3 106 NA NA NA
2 4 106 NA NA NA
2 5 106 NA NA NA
2 6 106 NA NA NA
2 7 106 NA NA NA
2 8 106 NA NA NA
2 1 107 "[PL] Playful" 2 1
2 2 107 NA NA NA
2 3 107 "[FR] Friendly" 1 1
2 4 107 NA NA NA
2 5 107 "[RE] Relaxed" 1 1
2 6 107 "[RE] Relaxed" 1 1
2 7 107 NA NA NA
2 8 107 "[RE] Relaxed" 1 1
2 1 108 NA NA NA
2 2 108 NA NA NA
2 3 108 "[FR] Friendly" 1 1
2 4 108 NA NA NA
2 5 108 "[RE] Relaxed" 1 1
2 6 108 "[RE] Relaxed" 1 1
2 7 108 NA NA NA
2 8 108 "[RE] Relaxed" 1 1
2 1 109 NA NA NA
2 2 109 NA NA NA
2 3 109 NA NA NA
2 4 109 NA NA NA
2 5 109 NA NA NA
2 6 109 NA NA NA
2 7 109 NA NA NA
2 8 109 NA NA NA
2 1 110 NA NA NA
2 2 110 NA NA NA
2 3 110 "[FR] Friendly" 1 1
2 4 110 "[ST] Stressed" 4 1
2 5 110 "[RE] Relaxed" 1 1
2 6 110 "[RE] Relaxed" 1 1
2 7 110 NA NA NA
2 8 110 "[RE] Relaxed" 1 1
2 1 111 "[PL] Playful" 2 1
2 2 111 NA NA NA
2 3 111 NA NA NA
2 4 111 "[RE] Relaxed" 1 1
2 5 111 "[ST] Stressed" 4 1
2 6 111 "[RE] Relaxed" 1 1
2 7 111 "[PL] Playful" 2 1
2 8 111 "[RE] Relaxed" 1 1
2 1 112 NA NA NA
2 2 112 NA NA NA
2 3 112 NA NA NA
2 4 112 NA NA NA
2 5 112 NA NA NA
2 6 112 NA NA NA
2 7 112 NA NA NA
2 8 112 NA NA NA
2 1 113 NA NA NA
2 2 113 NA NA NA
2 3 113 NA NA NA
2 4 113 NA NA NA
2 5 113 NA NA NA
2 6 113 NA NA NA
2 7 113 NA NA NA
2 8 113 NA NA NA
2 1 114 NA NA NA
2 2 114 NA NA NA
2 3 114 NA NA NA
2 4 114 NA NA NA
2 5 114 NA NA NA
2 6 114 NA NA NA
2 7 114 NA NA NA
2 8 114 NA NA NA
2 1 115 NA NA NA
2 2 115 NA NA NA
2 3 115 "[FR] Friendly" 1 1
2 4 115 "[RE] Relaxed" 1 1
2 5 115 "[RE] Relaxed" 1 1
2 6 115 "[RE] Relaxed" 1 1
2 7 115 NA NA NA
2 8 115 "[RE] Relaxed" 1 1
2 1 116 NA NA NA
2 2 116 NA NA NA
2 3 116 NA NA NA
2 4 116 NA NA NA
2 5 116 NA NA NA
2 6 116 NA NA NA
2 7 116 NA NA NA
2 8 116 NA NA NA
2 1 117 NA NA NA
2 2 117 NA NA NA
2 3 117 "[EX] Excitable" 2 1
2 4 117 "[UST] Uncomfortable Static" 7 2
2 5 117 "[ST] Stressed" 4 1
2 6 117 "[EX] Excitable" 2 1
2 7 117 "[PL] Playful" 2 1
2 8 117 "[RE] Relaxed" 1 1
2 1 118 NA NA NA
2 2 118 NA NA NA
2 3 118 "[FR] Friendly" 1 1
2 4 118 "[RE] Relaxed" 1 1
2 5 118 "[ST] Stressed" 4 1
2 6 118 "[RE] Relaxed" 1 1
2 7 118 "[PL] Playful" 2 1
2 8 118 "[RE] Relaxed" 1 1
2 1 119 "[PL] Playful" 2 1
2 2 119 NA NA NA
2 3 119 "[FR] Friendly" 1 1
2 4 119 "[RE] Relaxed" 1 1
2 5 119 "[ST] Stressed" 4 1
2 6 119 "[RE] Relaxed" 1 1
2 7 119 "[PL] Playful" 2 1
2 8 119 "[RE] Relaxed" 1 1
2 1 120 NA NA NA
2 2 120 NA NA NA
2 3 120 NA NA NA
2 4 120 NA NA NA
2 5 120 NA NA NA
2 6 120 NA NA NA
2 7 120 NA NA NA
2 8 120 NA NA NA
2 1 121 NA NA NA
2 2 121 NA NA NA
2 3 121 "[FR] Friendly" 1 1
2 4 121 NA NA NA
2 5 121 "[VO] Vocal" 2 1
2 6 121 "[RE] Relaxed" 1 1
2 7 121 NA NA NA
2 8 121 "[RE] Relaxed" 1 1
2 1 122 NA NA NA
2 2 122 NA NA NA
2 3 122 NA NA NA
2 4 122 NA NA NA
2 5 122 NA NA NA
2 6 122 NA NA NA
2 7 122 NA NA NA
2 8 122 NA NA NA
2 1 123 NA NA NA
2 2 123 NA NA NA
2 3 123 NA NA NA
2 4 123 NA NA NA
2 5 123 NA NA NA
2 6 123 NA NA NA
2 7 123 NA NA NA
2 8 123 NA NA NA
2 1 124 NA NA NA
2 2 124 NA NA NA
2 3 124 NA NA NA
2 4 124 NA NA NA
2 5 124 NA NA NA
2 6 124 NA NA NA
2 7 124 NA NA NA
2 8 124 NA NA NA
2 1 125 NA NA NA
2 2 125 NA NA NA
2 3 125 "[FR] Friendly" 1 1
2 4 125 NA NA NA
2 5 125 "[RE] Relaxed" 1 1
2 6 125 "[RE] Relaxed" 1 1
2 7 125 NA NA NA
2 8 125 "[RE] Relaxed" 1 1
2 1 126 NA NA NA
2 2 126 NA NA NA
2 3 126 NA NA NA
2 4 126 NA NA NA
2 5 126 NA NA NA
2 6 126 NA NA NA
2 7 126 NA NA NA
2 8 126 NA NA NA
2 1 127 NA NA NA
2 2 127 NA NA NA
2 3 127 NA NA NA
2 4 127 NA NA NA
2 5 127 NA NA NA
2 6 127 NA NA NA
2 7 127 NA NA NA
2 8 127 NA NA NA
2 1 128 NA NA NA
2 2 128 NA NA NA
2 3 128 NA NA NA
2 4 128 NA NA NA
2 5 128 NA NA NA
2 6 128 NA NA NA
2 7 128 NA NA NA
2 8 128 NA NA NA
2 1 129 NA NA NA
2 2 129 NA NA NA
2 3 129 NA NA NA
2 4 129 NA NA NA
2 5 129 NA NA NA
2 6 129 NA NA NA
2 7 129 NA NA NA
2 8 129 NA NA NA
2 1 130 NA NA NA
2 2 130 NA NA NA
2 3 130 NA NA NA
2 4 130 NA NA NA
2 5 130 NA NA NA
2 6 130 NA NA NA
2 7 130 NA NA NA
2 8 130 NA NA NA
2 1 131 NA NA NA
2 2 131 NA NA NA
2 3 131 "[FR] Friendly" 1 1
2 4 131 "[EX] Excitable" 2 1
2 5 131 "[ST] Stressed" 4 1
2 6 131 "[EX] Excitable" 2 1
2 7 131 "[PL] Playful" 2 1
2 8 131 "[RE] Relaxed" 1 1
2 1 132 NA NA NA
2 2 132 NA NA NA
2 3 132 NA NA NA
2 4 132 NA NA NA
2 5 132 NA NA NA
2 6 132 NA NA NA
2 7 132 NA NA NA
2 8 132 NA NA NA
2 1 133 NA NA NA
2 2 133 NA NA NA
2 3 133 NA NA NA
2 4 133 NA NA NA
2 5 133 NA NA NA
2 6 133 NA NA NA
2 7 133 NA NA NA
2 8 133 NA NA NA
2 1 134 NA NA NA
2 2 134 NA NA NA
2 3 134 NA NA NA
2 4 134 NA NA NA
2 5 134 NA NA NA
2 6 134 NA NA NA
2 7 134 NA NA NA
2 8 134 NA NA NA
2 1 135 NA NA NA
2 2 135 NA NA NA
2 3 135 "[FR] Friendly" 1 1
2 4 135 NA NA NA
2 5 135 "[RE] Relaxed" 1 1
2 6 135 "[RE] Relaxed" 1 1
2 7 135 NA NA NA
2 8 135 "[RE] Relaxed" 1 1
2 1 136 NA NA NA
2 2 136 NA NA NA
2 3 136 NA NA NA
2 4 136 NA NA NA
2 5 136 NA NA NA
2 6 136 NA NA NA
2 7 136 NA NA NA
2 8 136 NA NA NA
2 1 137 NA NA NA
2 2 137 NA NA NA
2 3 137 "[FR] Friendly" 1 1
2 4 137 NA NA NA
2 5 137 "[RE] Relaxed" 1 1
2 6 137 "[RE] Relaxed" 1 1
2 7 137 "[PL] Playful" 2 1
2 8 137 "[RE] Relaxed" 1 1
2 1 138 NA NA NA
2 2 138 NA NA NA
2 3 138 NA NA NA
2 4 138 NA NA NA
2 5 138 NA NA NA
2 6 138 NA NA NA
2 7 138 NA NA NA
2 8 138 NA NA NA
2 1 139 NA NA NA
2 2 139 NA NA NA
2 3 139 "[FR] Friendly" 1 1
2 4 139 "[RE] Relaxed" 1 1
2 5 139 "[RE] Relaxed" 1 1
2 6 139 "[RE] Relaxed" 1 1
2 7 139 "[RE] Relaxed" 1 1
2 8 139 "[RE] Relaxed" 1 1
2 1 140 NA NA NA
2 2 140 NA NA NA
2 3 140 NA NA NA
2 4 140 NA NA NA
2 5 140 NA NA NA
2 6 140 NA NA NA
2 7 140 NA NA NA
2 8 140 NA NA NA
2 1 141 NA NA NA
2 2 141 NA NA NA
2 3 141 "[FR] Friendly" 1 1
2 4 141 NA NA NA
2 5 141 "[RE] Relaxed" 1 1
2 6 141 "[RE] Relaxed" 1 1
2 7 141 "[PL] Playful" 2 1
2 8 141 "[RE] Relaxed" 1 1
2 1 142 NA NA NA
2 2 142 NA NA NA
2 3 142 NA NA NA
2 4 142 NA NA NA
2 5 142 NA NA NA
2 6 142 NA NA NA
2 7 142 NA NA NA
2 8 142 NA NA NA
2 1 143 NA NA NA
2 2 143 NA NA NA
2 3 143 NA NA NA
2 4 143 NA NA NA
2 5 143 NA NA NA
2 6 143 NA NA NA
2 7 143 NA NA NA
2 8 143 NA NA NA
2 1 144 NA NA NA
2 2 144 NA NA NA
2 3 144 NA NA NA
2 4 144 NA NA NA
2 5 144 NA NA NA
2 6 144 NA NA NA
2 7 144 NA NA NA
2 8 144 NA NA NA
2 1 145 "[PL] Playful" 2 1
2 2 145 NA NA NA
2 3 145 "[FR] Friendly" 1 1
2 4 145 NA NA NA
2 5 145 "[RE] Relaxed" 1 1
2 6 145 "[RE] Relaxed" 1 1
2 7 145 "[PL] Playful" 2 1
2 8 145 "[RE] Relaxed" 1 1
2 1 146 NA NA NA
2 2 146 NA NA NA
2 3 146 "[FR] Friendly" 1 1
2 4 146 "[RE] Relaxed" 1 1
2 5 146 "[RE] Relaxed" 1 1
2 6 146 "[RE] Relaxed" 1 1
2 7 146 NA NA NA
2 8 146 "[RE] Relaxed" 1 1
2 1 147 NA NA NA
2 2 147 NA NA NA
2 3 147 NA NA NA
2 4 147 NA NA NA
2 5 147 NA NA NA
2 6 147 NA NA NA
2 7 147 NA NA NA
2 8 147 NA NA NA
2 1 148 NA NA NA
2 2 148 NA NA NA
2 3 148 "[EX] Excitable" 2 1
2 4 148 "[RE] Relaxed" 1 1
2 5 148 "[ST] Stressed" 4 1
2 6 148 "[EX] Excitable" 2 1
2 7 148 "[PL] Playful" 2 1
2 8 148 "[PL] Playful" 2 1
2 1 149 NA NA NA
2 2 149 NA NA NA
2 3 149 NA NA NA
2 4 149 NA NA NA
2 5 149 NA NA NA
2 6 149 NA NA NA
2 7 149 NA NA NA
2 8 149 NA NA NA
2 1 150 "[IN] Independent" 3 1
2 2 150 NA NA NA
2 3 150 "[FR] Friendly" 1 1
2 4 150 "[RE] Relaxed" 1 1
2 5 150 "[RE] Relaxed" 1 1
2 6 150 "[RE] Relaxed" 1 1
2 7 150 NA NA NA
2 8 150 "[RE] Relaxed" 1 1
2 1 151 NA NA NA
2 2 151 NA NA NA
2 3 151 "[FR] Friendly" 1 1
2 4 151 "[RE] Relaxed" 1 1
2 5 151 "[RE] Relaxed" 1 1
2 6 151 "[RE] Relaxed" 1 1
2 7 151 NA NA NA
2 8 151 "[RE] Relaxed" 1 1
2 1 152 NA NA NA
2 2 152 NA NA NA
2 3 152 NA NA NA
2 4 152 NA NA NA
2 5 152 NA NA NA
2 6 152 NA NA NA
2 7 152 NA NA NA
2 8 152 NA NA NA
2 1 153 NA NA NA
2 2 153 NA NA NA
2 3 153 NA NA NA
2 4 153 NA NA NA
2 5 153 NA NA NA
2 6 153 NA NA NA
2 7 153 NA NA NA
2 8 153 NA NA NA
2 1 154 NA NA NA
2 2 154 NA NA NA
2 3 154 NA NA NA
2 4 154 NA NA NA
2 5 154 NA NA NA
2 6 154 NA NA NA
2 7 154 NA NA NA
2 8 154 NA NA NA
2 1 155 NA NA NA
2 2 155 NA NA NA
2 3 155 NA NA NA
2 4 155 NA NA NA
2 5 155 NA NA NA
2 6 155 NA NA NA
2 7 155 NA NA NA
2 8 155 NA NA NA
2 1 156 NA NA NA
2 2 156 NA NA NA
2 3 156 NA NA NA
2 4 156 NA NA NA
2 5 156 NA NA NA
2 6 156 NA NA NA
2 7 156 NA NA NA
2 8 156 NA NA NA
2 1 157 NA NA NA
2 2 157 NA NA NA
2 3 157 NA NA NA
2 4 157 NA NA NA
2 5 157 NA NA NA
2 6 157 NA NA NA
2 7 157 NA NA NA
2 8 157 NA NA NA
2 1 158 NA NA NA
2 2 158 NA NA NA
2 3 158 NA NA NA
2 4 158 NA NA NA
2 5 158 NA NA NA
2 6 158 NA NA NA
2 7 158 NA NA NA
2 8 158 NA NA NA
2 1 159 NA NA NA
2 2 159 NA NA NA
2 3 159 NA NA NA
2 4 159 NA NA NA
2 5 159 NA NA NA
2 6 159 NA NA NA
2 7 159 NA NA NA
2 8 159 NA NA NA
2 1 160 NA NA NA
2 2 160 NA NA NA
2 3 160 NA NA NA
2 4 160 NA NA NA
2 5 160 NA NA NA
2 6 160 NA NA NA
2 7 160 NA NA NA
2 8 160 NA NA NA
2 1 161 NA NA NA
2 2 161 NA NA NA
2 3 161 "[FR] Friendly" 1 1
2 4 161 NA NA NA
2 5 161 "[VO] Vocal" 2 1
2 6 161 "[RE] Relaxed" 1 1
2 7 161 NA NA NA
2 8 161 "[RE] Relaxed" 1 1
2 1 162 NA NA NA
2 2 162 NA NA NA
2 3 162 "[EX] Excitable" 2 1
2 4 162 "[RE] Relaxed" 1 1
2 5 162 "[ST] Stressed" 4 1
2 6 162 "[EX] Excitable" 2 1
2 7 162 NA NA NA
2 8 162 "[PL] Playful" 2 1
2 1 163 "[IN] Independent" 3 1
2 2 163 NA NA NA
2 3 163 "[FR] Friendly" 1 1
2 4 163 "[RE] Relaxed" 1 1
2 5 163 "[RE] Relaxed" 1 1
2 6 163 "[RE] Relaxed" 1 1
2 7 163 "[RE] Relaxed" 1 1
2 8 163 "[RE] Relaxed" 1 1
2 1 164 NA NA NA
2 2 164 NA NA NA
2 3 164 "[FR] Friendly" 1 1
2 4 164 "[RE] Relaxed" 1 1
2 5 164 "[RE] Relaxed" 1 1
2 6 164 "[RE] Relaxed" 1 1
2 7 164 "[RE] Relaxed" 1 1
2 8 164 "[RE] Relaxed" 1 1
2 1 165 NA NA NA
2 2 165 NA NA NA
2 3 165 NA NA NA
2 4 165 NA NA NA
2 5 165 NA NA NA
2 6 165 NA NA NA
2 7 165 NA NA NA
2 8 165 NA NA NA
2 1 166 NA NA NA
2 2 166 NA NA NA
2 3 166 NA NA NA
2 4 166 NA NA NA
2 5 166 NA NA NA
2 6 166 NA NA NA
2 7 166 NA NA NA
2 8 166 NA NA NA
2 1 167 NA NA NA
2 2 167 NA NA NA
2 3 167 "[FR] Friendly" 1 1
2 4 167 "[RE] Relaxed" 1 1
2 5 167 "[RE] Relaxed" 1 1
2 6 167 "[RE] Relaxed" 1 1
2 7 167 "[PL] Playful" 2 1
2 8 167 "[RE] Relaxed" 1 1
2 1 168 NA NA NA
2 2 168 NA NA NA
2 3 168 NA NA NA
2 4 168 NA NA NA
2 5 168 NA NA NA
2 6 168 NA NA NA
2 7 168 NA NA NA
2 8 168 NA NA NA
2 1 169 NA NA NA
2 2 169 NA NA NA
2 3 169 "[EX] Excitable" 2 1
2 4 169 "[RE] Relaxed" 1 1
2 5 169 "[ST] Stressed" 4 1
2 6 169 "[EX] Excitable" 2 1
2 7 169 NA NA NA
2 8 169 "[RE] Relaxed" 1 1
2 1 170 NA NA NA
2 2 170 NA NA NA
2 3 170 "[FR] Friendly" 1 1
2 4 170 "[RE] Relaxed" 1 1
2 5 170 "[RE] Relaxed" 1 1
2 6 170 "[RE] Relaxed" 1 1
2 7 170 "[PL] Playful" 2 1
2 8 170 "[RE] Relaxed" 1 1
2 1 171 NA NA NA
2 2 171 NA NA NA
2 3 171 NA NA NA
2 4 171 NA NA NA
2 5 171 NA NA NA
2 6 171 NA NA NA
2 7 171 NA NA NA
2 8 171 NA NA NA
2 1 172 NA NA NA
2 2 172 NA NA NA
2 3 172 NA NA NA
2 4 172 NA NA NA
2 5 172 NA NA NA
2 6 172 NA NA NA
2 7 172 NA NA NA
2 8 172 NA NA NA
2 1 173 "[SE] Sexual" 5 2
2 2 173 NA NA NA
2 3 173 NA NA NA
2 4 173 NA NA NA
2 5 173 NA NA NA
2 6 173 NA NA NA
2 7 173 NA NA NA
2 8 173 NA NA NA
2 1 174 NA NA NA
2 2 174 NA NA NA
2 3 174 NA NA NA
2 4 174 NA NA NA
2 5 174 NA NA NA
2 6 174 NA NA NA
2 7 174 NA NA NA
2 8 174 NA NA NA
2 1 175 NA NA NA
2 2 175 NA NA NA
2 3 175 NA NA NA
2 4 175 NA NA NA
2 5 175 NA NA NA
2 6 175 NA NA NA
2 7 175 NA NA NA
2 8 175 NA NA NA
2 1 176 NA NA NA
2 2 176 NA NA NA
2 3 176 NA NA NA
2 4 176 NA NA NA
2 5 176 NA NA NA
2 6 176 NA NA NA
2 7 176 NA NA NA
2 8 176 NA NA NA
2 1 177 "[PL] Playful" 2 1
2 2 177 NA NA NA
2 3 177 "[EX] Excitable" 2 1
2 4 177 "[RE] Relaxed" 1 1
2 5 177 "[ST] Stressed" 4 1
2 6 177 "[EX] Excitable" 2 1
2 7 177 "[PL] Playful" 2 1
2 8 177 "[PL] Playful" 2 1
2 1 178 "[FR] Friendly" 1 1
2 2 178 "[EX] Excitable" 2 1
2 3 178 "[EX] Excitable" 2 1
2 4 178 "[RE] Relaxed" 1 1
2 5 178 "[ST] Stressed" 4 1
2 6 178 "[EX] Excitable" 2 1
2 7 178 "[PL] Playful" 2 1
2 8 178 "[PL] Playful" 2 1
2 1 179 NA NA NA
2 2 179 NA NA NA
2 3 179 NA NA NA
2 4 179 NA NA NA
2 5 179 NA NA NA
2 6 179 NA NA NA
2 7 179 NA NA NA
2 8 179 NA NA NA
2 1 180 NA NA NA
2 2 180 NA NA NA
2 3 180 NA NA NA
2 4 180 NA NA NA
2 5 180 NA NA NA
2 6 180 NA NA NA
2 7 180 NA NA NA
2 8 180 NA NA NA
2 1 181 NA NA NA
2 2 181 NA NA NA
2 3 181 NA NA NA
2 4 181 NA NA NA
2 5 181 NA NA NA
2 6 181 NA NA NA
2 7 181 NA NA NA
2 8 181 NA NA NA
2 1 182 NA NA NA
2 2 182 NA NA NA
2 3 182 NA NA NA
2 4 182 NA NA NA
2 5 182 NA NA NA
2 6 182 NA NA NA
2 7 182 NA NA NA
2 8 182 NA NA NA
2 1 183 NA NA NA
2 2 183 NA NA NA
2 3 183 NA NA NA
2 4 183 NA NA NA
2 5 183 NA NA NA
2 6 183 NA NA NA
2 7 183 NA NA NA
2 8 183 NA NA NA
2 1 184 "[PL] Playful" 2 1
2 2 184 NA NA NA
2 3 184 "[EX] Excitable" 2 1
2 4 184 "[RE] Relaxed" 1 1
2 5 184 "[ST] Stressed" 4 1
2 6 184 "[EX] Excitable" 2 1
2 7 184 "[PL] Playful" 2 1
2 8 184 "[PL] Playful" 2 1
2 1 185 NA NA NA
2 2 185 NA NA NA
2 3 185 NA NA NA
2 4 185 NA NA NA
2 5 185 NA NA NA
2 6 185 NA NA NA
2 7 185 NA NA NA
2 8 185 NA NA NA
2 1 186 NA NA NA
2 2 186 NA NA NA
2 3 186 NA NA NA
2 4 186 NA NA NA
2 5 186 NA NA NA
2 6 186 NA NA NA
2 7 186 NA NA NA
2 8 186 NA NA NA
2 1 187 NA NA NA
2 2 187 NA NA NA
2 3 187 NA NA NA
2 4 187 NA NA NA
2 5 187 NA NA NA
2 6 187 NA NA NA
2 7 187 NA NA NA
2 8 187 NA NA NA
2 1 188 NA NA NA
2 2 188 NA NA NA
2 3 188 NA NA NA
2 4 188 NA NA NA
2 5 188 NA NA NA
2 6 188 NA NA NA
2 7 188 NA NA NA
2 8 188 NA NA NA
2 1 189 NA NA NA
2 2 189 NA NA NA
2 3 189 "[FR] Friendly" 1 1
2 4 189 NA NA NA
2 5 189 "[VO] Vocal" 2 1
2 6 189 "[RE] Relaxed" 1 1
2 7 189 "[PL] Playful" 2 1
2 8 189 "[RE] Relaxed" 1 1
2 1 190 NA NA NA
2 2 190 NA NA NA
2 3 190 "[EX] Excitable" 2 1
2 4 190 "[EX] Excitable" 2 1
2 5 190 "[ST+] Stressed+" 5 2
2 6 190 "[EX] Excitable" 2 1
2 7 190 NA NA NA
2 8 190 "[PL] Playful" 2 1
2 1 191 "[PL] Playful" 2 1
2 2 191 NA NA NA
2 3 191 "[FR] Friendly" 1 1
2 4 191 "[RE] Relaxed" 1 1
2 5 191 "[RPA] React to People Aggressive" 11 3
2 6 191 "[RE] Relaxed" 1 1
2 7 191 "[PL] Playful" 2 1
2 8 191 "[RE] Relaxed" 1 1
2 1 192 "[FR] Friendly" 1 1
2 2 192 NA NA NA
2 3 192 "[FR] Friendly" 1 1
2 4 192 "[RE] Relaxed" 1 1
2 5 192 "[ST] Stressed" 4 1
2 6 192 "[RE] Relaxed" 1 1
2 7 192 NA NA NA
2 8 192 "[RE] Relaxed" 1 1
2 1 193 NA NA NA
2 2 193 NA NA NA
2 3 193 "[FR] Friendly" 1 1
2 4 193 "[EX] Excitable" 2 1
2 5 193 "[ST] Stressed" 4 1
2 6 193 "[RE] Relaxed" 1 1
2 7 193 NA NA NA
2 8 193 "[RE] Relaxed" 1 1
2 1 194 "[PL] Playful" 5 2
2 2 194 NA NA NA
2 3 194 "[EX] Excitable" 2 1
2 4 194 "[EX] Excitable" 2 1
2 5 194 "[ST] Stressed" 4 1
2 6 194 "[EX] Excitable" 2 1
2 7 194 NA NA NA
